gameid,side,patch,damage_sum,damage_mean,damage_std,toughness_sum,toughness_mean,toughness_std,control_sum,control_mean,control_std,mobility_sum,mobility_mean,mobility_std,utility_sum,utility_mean,utility_std,role_ARTILLERY_count,role_ASSASSIN_count,role_BATTLEMAGE_count,role_BURST_count,role_CATCHER_count,role_DIVER_count,role_ENCHANTER_count,role_FIGHTER_count,role_JUGGERNAUT_count,role_MAGE_count,role_MARKSMAN_count,role_SKIRMISHER_count,role_SPECIALIST_count,role_SUPPORT_count,role_TANK_count,role_VANGUARD_count,role_WARDEN_count,result
LOLTMNT02_418347,0,16.1,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,1,0,0,1,0,2,1,2,0,3,1,0,0,2,2,0,0,0
LOLTMNT02_418347,1,16.1,14.0,2.8,0.39999999999999997,5.0,1.0,0.0,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,6.0,1.2,0.4000000000000001,0,1,1,1,1,0,0,2,0,3,1,0,1,1,1,0,0,1
LOLTMNT04_168124,0,16.11,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,6.0,1.2,0.4000000000000001,10.0,2.0,0.8944271909999159,0,0,1,0,0,1,1,2,0,1,1,0,1,3,2,1,0,1
LOLTMNT04_168124,1,16.11,13.0,2.6,0.8,7.0,1.4,0.4898979485566356,9.0,1.8,0.7483314773547883,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,0,3,0,1,1,0,0,1,0,2,1,0,0,1,0,0,0,0
LOLTMNT04_168125,0,16.11,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,9.0,1.8,0.4000000000000001,10.0,2.0,0.6324555320336759,6.0,1.2,0.9797958971132713,0,1,0,1,0,2,1,2,0,2,1,0,0,1,2,0,0,0
LOLTMNT04_168125,1,16.11,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,6.0,1.2,0.4000000000000001,0,1,1,2,1,1,0,2,0,4,1,0,0,1,1,0,0,1
LOLTMNT04_168127,0,16.11,13.0,2.6,0.8,7.0,1.4,0.4898979485566356,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,7.0,1.4,0.8,0,1,1,0,1,0,0,2,0,3,2,0,0,1,0,0,0,1
LOLTMNT04_168127,1,16.11,12.0,2.4,0.8,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,5.0,1.0,0.0,0,2,1,0,0,1,0,1,0,2,2,0,1,1,1,1,0,0
LOLTMNT02_417386,0,16.1,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,11.0,2.2,0.39999999999999997,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,0,1,1,0,0,1,1,3,0,1,1,1,0,2,2,1,0,1
LOLTMNT02_417386,1,16.1,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,0,1,1,0,0,0,1,2,1,2,1,1,0,2,2,0,1,0
LOLTMNT04_168129,0,16.11,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,0,1,1,0,2,1,0,3,1,3,1,0,0,1,0,0,0,1
LOLTMNT04_168129,1,16.11,12.0,2.4,0.8,11.0,2.2,0.7483314773547882,13.0,2.6,0.4898979485566356,6.0,1.2,0.4000000000000001,7.0,1.4,0.8000000000000002,0,1,1,0,0,1,0,2,0,1,1,0,0,2,2,2,0,0
LOLTMNT02_418352,0,16.1,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,11.0,2.2,0.39999999999999997,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,0,2,0,1,0,1,1,1,0,2,1,0,0,2,1,0,1,1
LOLTMNT02_418352,1,16.1,12.0,2.4,0.4898979485566356,8.0,1.6,0.4898979485566356,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,0,3,0,1,0,1,1,2,0,2,1,2,0,1,0,0,0,0
LOLTMNT04_168130,0,16.11,12.0,2.4,0.8,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.39999999999999997,8.0,1.6,0.8,1,2,0,1,1,0,0,1,1,3,0,1,0,1,1,0,0,1
LOLTMNT04_168130,1,16.11,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,7.0,1.4,0.8,8.0,1.6,0.4898979485566356,0,1,1,1,0,1,1,2,1,2,1,1,0,2,1,0,0,0
LOLTMNT02_417393,0,16.1,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,6.0,1.2,0.4000000000000001,0,2,0,1,0,2,1,2,0,3,2,1,0,1,0,0,0,1
LOLTMNT02_417393,1,16.1,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,6.0,1.2,0.4000000000000001,0,0,0,1,0,0,0,2,1,3,1,0,0,2,2,2,0,0
LOLTMNT01_396770,0,16.11,11.0,2.2,0.39999999999999997,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,6.0,1.2,0.4,8.0,1.6,0.4898979485566356,0,0,0,2,0,1,1,2,0,2,1,0,0,2,2,1,0,0
LOLTMNT01_396770,1,16.11,13.0,2.6,0.8,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,0,2,1,0,0,1,0,2,0,2,1,1,0,1,1,1,0,1
LOLTMNT01_397713,0,16.11,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,1,0,0,1,0,0,1,1,1,3,2,0,0,3,1,1,0,0
LOLTMNT01_397713,1,16.11,12.0,2.4,0.8,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,1,2,0,0,0,1,0,2,0,1,1,1,0,2,2,1,0,1
LOLTMNT02_418366,0,16.1,12.0,2.4,0.8,6.0,1.2,0.4,13.0,2.6,0.4898979485566356,9.0,1.8,0.4000000000000001,7.0,1.4,0.8,0,1,1,0,1,0,0,1,0,2,2,0,0,1,1,1,0,1
LOLTMNT02_418366,1,16.1,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,0,1,1,0,0,1,1,2,0,2,1,0,0,2,2,1,0,0
LOLTMNT01_397735,0,16.11,13.0,2.6,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,3,0,1,0,1,0,1,0,1,2,0,0,2,1,1,0,0
LOLTMNT01_397735,1,16.11,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,12.0,2.4,0.4898979485566356,10.0,2.0,0.8944271909999159,6.0,1.2,0.4000000000000001,0,2,0,1,0,1,0,2,0,1,1,1,0,1,2,1,1,1
LOLTMNT02_418367,0,16.1,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,6.0,1.2,0.4000000000000001,0,1,1,1,1,2,0,3,0,3,1,0,0,1,1,0,0,1
LOLTMNT02_418367,1,16.1,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,13.0,2.6,0.8000000000000002,6.0,1.2,0.4,8.0,1.6,0.4898979485566356,1,0,0,0,0,0,1,2,1,3,1,0,0,2,1,1,0,0
LOLTMNT01_397879,0,16.11,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,8.0,1.6,1.019803902718557,0,0,1,0,0,1,1,2,0,2,1,1,0,1,2,0,1,1
LOLTMNT01_397879,1,16.11,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,8.0,1.6,0.8,0,1,1,1,1,0,0,2,0,2,1,0,0,2,0,0,0,0
LOLTMNT01_397898,0,16.11,15.0,3.0,0.0,7.0,1.4,0.4898979485566356,10.0,2.0,0.0,12.0,2.4,0.4898979485566356,6.0,1.2,0.4000000000000001,1,3,1,0,0,2,0,3,0,2,1,0,0,0,0,0,0,1
LOLTMNT01_397898,1,16.11,12.0,2.4,0.8,6.0,1.2,0.4,11.0,2.2,0.7483314773547882,9.0,1.8,0.4000000000000001,8.0,1.6,0.8,0,1,1,0,1,1,0,2,0,2,1,0,1,2,1,0,0,0
LOLTMNT02_417420,0,16.1,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,0,0,1,1,0,1,1,3,0,3,1,1,0,1,2,0,1,0
LOLTMNT02_417420,1,16.1,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,12.0,2.4,0.4898979485566356,6.0,1.2,0.4000000000000001,10.0,2.0,0.8944271909999159,0,1,2,0,0,1,1,2,0,3,1,0,0,3,0,0,0,1
LOLTMNT01_397929,0,16.11,12.0,2.4,0.4898979485566356,10.0,2.0,0.8944271909999159,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.8,1,0,0,1,0,1,0,2,0,2,0,0,0,2,3,1,1,1
LOLTMNT01_397929,1,16.11,14.0,2.8,0.39999999999999997,6.0,1.2,0.4,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,1,0,1,1,1,1,0,2,0,3,2,0,0,2,1,0,0,0
LOLTMNT05_195625,0,16.1,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,6.0,1.2,0.4,0,1,0,0,1,2,0,2,0,2,1,0,0,2,2,1,0,1
LOLTMNT05_195625,1,16.1,13.0,2.6,0.8,7.0,1.4,0.8,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,1,1,0,1,1,0,0,2,0,2,2,0,0,1,1,1,0,0
LOLTMNT02_417428,0,16.1,12.0,2.4,0.4898979485566356,6.0,1.2,0.4000000000000001,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,0,1,0,1,0,1,1,2,0,2,1,0,1,1,2,0,0,1
LOLTMNT02_417428,1,16.1,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.9797958971132712,8.0,1.6,0.8,0,2,0,1,0,0,1,2,0,2,1,0,0,2,1,1,0,0
LOLTMNT02_417431,0,16.1,11.0,2.2,0.7483314773547882,9.0,1.8,0.4000000000000001,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,0,1,2,0,1,2,0,3,0,2,0,0,0,1,1,0,0,1
LOLTMNT02_417431,1,16.1,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,6.0,1.2,0.4000000000000001,0,0,0,1,0,1,0,2,1,2,1,0,0,1,3,1,0,0
LOLTMNT02_418380,0,16.1,13.0,2.6,0.8,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,1,1,0,1,0,1,0,2,0,2,2,0,0,2,1,1,0,0
LOLTMNT02_418380,1,16.1,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,10.0,2.0,0.6324555320336759,7.0,1.4,0.8,8.0,1.6,0.4898979485566356,0,1,0,1,1,0,0,2,2,2,1,0,0,1,3,1,0,1
LOLTMNT05_195626,0,16.1,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,0,1,0,0,1,0,2,0,2,1,0,0,2,3,2,0,1
LOLTMNT05_195626,1,16.1,14.0,2.8,0.39999999999999997,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,0,1,1,1,1,1,0,3,1,3,1,0,0,1,1,0,0,0
LOLTMNT02_417439,0,16.1,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,14.0,2.8,0.39999999999999997,6.0,1.2,0.4000000000000001,8.0,1.6,0.4898979485566356,0,0,0,2,0,1,1,2,0,2,1,0,0,2,2,1,0,1
LOLTMNT02_417439,1,16.1,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,6.0,1.2,0.4000000000000001,0,3,0,2,0,1,1,2,0,2,1,1,0,1,0,0,0,0
LOLTMNT02_417443,0,16.1,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,6.0,1.2,0.4000000000000001,0,3,0,1,0,1,0,2,0,2,1,2,0,1,1,1,0,0
LOLTMNT02_417443,1,16.1,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,0,2,0,1,1,1,0,2,0,1,1,1,0,1,1,0,0,1
LOLTMNT02_417444,0,16.1,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,10.0,2.0,0.0,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,0,3,0,1,0,2,0,3,0,1,1,0,0,1,0,0,0,1
LOLTMNT02_417444,1,16.1,12.0,2.4,0.8,7.0,1.4,0.8,11.0,2.2,0.9797958971132712,9.0,1.8,0.7483314773547883,9.0,1.8,0.4000000000000001,1,1,1,0,0,0,1,2,0,2,2,1,0,2,1,0,1,0
LOLTMNT05_195630,0,16.1,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,6.0,1.2,0.4000000000000001,0,1,0,2,0,1,1,2,0,4,1,0,0,1,1,1,0,0
LOLTMNT02_418385,0,16.1,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,12.0,2.4,0.4898979485566356,8.0,1.6,0.4898979485566356,6.0,1.2,0.4,1,1,0,0,0,0,0,2,0,2,2,1,1,1,2,1,1,1
LOLTMNT02_418385,1,16.1,12.0,2.4,0.8,11.0,2.2,0.9797958971132712,11.0,2.2,0.39999999999999997,9.0,1.8,0.4000000000000001,9.0,1.8,0.7483314773547883,1,1,0,0,0,0,0,1,1,1,1,0,0,1,3,1,1,0
LOLTMNT02_418386,0,16.1,13.0,2.6,0.8,9.0,1.8,0.9797958971132713,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,0,1,1,0,0,0,0,2,1,2,1,0,0,2,2,1,0,1
LOLTMNT02_418386,1,16.1,11.0,2.2,0.9797958971132712,8.0,1.6,0.8,9.0,1.8,0.9797958971132713,8.0,1.6,0.8,6.0,1.2,0.7483314773547883,0,1,0,0,0,0,0,1,0,1,1,0,1,1,2,1,1,0
LOLTMNT05_196602,0,16.1,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,6.0,1.2,0.4000000000000001,0,0,1,2,1,0,0,2,1,4,1,0,0,2,1,1,0,1
LOLTMNT05_196602,1,16.1,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,2,0,1,0,1,1,2,0,1,1,0,0,1,1,1,0,0
LOLTMNT04_167188,0,16.11,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,13.0,2.6,0.4898979485566356,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,0,1,0,1,1,1,0,2,0,2,1,1,0,2,2,1,1,0
LOLTMNT04_167188,1,16.11,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,1,0,1,1,1,1,0,1,0,3,2,0,0,1,1,0,0,1
LOLTMNT05_196604,0,16.1,12.0,2.4,0.8,6.0,1.2,0.4000000000000001,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,1,2,1,0,0,1,1,2,0,2,2,0,0,1,0,0,0,1
LOLTMNT05_196604,1,16.1,12.0,2.4,0.4898979485566356,9.0,1.8,0.9797958971132713,13.0,2.6,0.8,5.0,1.0,0.0,9.0,1.8,0.4,0,0,1,1,0,0,1,2,1,2,1,0,0,3,2,1,0,0
LOLTMNT01_398122,0,16.11,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,0,1,1,0,0,1,0,3,0,2,1,1,0,1,2,1,0,0
LOLTMNT01_398122,1,16.11,12.0,2.4,0.8,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,0,2,0,1,1,1,0,2,0,2,1,0,0,1,1,1,0,1
LOLTMNT04_167189,0,16.11,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,9.0,1.8,0.4000000000000001,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,0,0,2,1,0,1,1,3,0,4,1,0,0,1,1,0,0,1
LOLTMNT04_167189,1,16.11,11.0,2.2,0.9797958971132712,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,1,2,0,0,0,1,1,2,0,2,1,0,0,2,1,1,0,0
LOLTMNT01_399052,0,16.11,11.0,2.2,0.39999999999999997,11.0,2.2,0.9797958971132712,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,0,0,0,1,0,0,1,2,1,2,1,1,0,1,3,0,2,0
LOLTMNT01_399052,1,16.11,12.0,2.4,0.8,6.0,1.2,0.4,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,1,1,1,0,0,1,1,2,0,2,2,0,0,1,1,0,0,1
LOLTMNT05_195649,0,16.1,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,7.0,1.4,1.019803902718557,0,0,0,1,0,1,1,1,0,3,3,0,1,1,1,0,0,1
LOLTMNT05_195649,1,16.1,12.0,2.4,0.8,6.0,1.2,0.4,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,0,1,0,1,0,1,1,2,0,3,1,1,0,2,1,0,0,0
LOLTMNT04_167190,0,16.11,15.0,3.0,0.0,6.0,1.2,0.4,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,5.0,1.0,0.6324555320336759,0,3,0,2,1,0,0,2,0,2,1,1,0,1,0,0,0,1
LOLTMNT04_167190,1,16.11,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,0,1,0,0,1,1,0,2,0,1,1,0,0,2,2,2,0,0
LOLTMNT01_398143,0,16.11,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,1,0,1,1,0,0,0,2,1,3,1,0,0,2,2,2,0,0
LOLTMNT01_398143,1,16.11,10.0,2.0,0.8944271909999159,10.0,2.0,0.6324555320336759,14.0,2.8,0.39999999999999997,7.0,1.4,0.8000000000000002,9.0,1.8,0.7483314773547883,0,0,0,1,1,1,0,2,0,1,1,0,0,2,2,1,0,1
LOLTMNT01_398154,0,16.11,11.0,2.2,0.39999999999999997,8.0,1.6,0.8,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,0,0,0,1,0,1,1,2,1,2,2,0,0,2,2,0,0,1
LOLTMNT01_398154,1,16.11,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,12.0,2.4,0.4898979485566356,6.0,1.2,0.4,7.0,1.4,0.8000000000000002,1,0,0,0,0,1,1,1,0,2,2,0,1,3,2,1,0,0
LOLTMNT01_398189,0,16.11,15.0,3.0,0.0,5.0,1.0,0.0,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,1,1,1,1,1,0,0,2,0,3,2,0,0,1,0,0,0,0
LOLTMNT01_398189,1,16.11,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,0,0,0,1,1,1,0,2,0,1,1,0,0,2,2,1,0,1
LOLTMNT01_399107,0,16.11,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,0,3,0,2,1,1,0,1,0,3,1,1,0,1,1,1,0,0
LOLTMNT01_399107,1,16.11,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,8.0,1.6,0.8,0,0,1,0,0,0,1,3,1,2,1,0,1,2,2,1,0,1
LOLTMNT01_398205,0,16.11,14.0,2.8,0.39999999999999997,6.0,1.2,0.4000000000000001,10.0,2.0,0.6324555320336759,6.0,1.2,0.4,8.0,1.6,0.4898979485566356,0,1,1,2,0,0,1,1,0,3,2,0,0,2,0,0,0,0
LOLTMNT01_398205,1,16.11,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,11.0,2.2,0.39999999999999997,8.0,1.6,0.8,0,1,0,0,1,1,0,2,0,1,1,1,0,1,2,0,1,1
LOLTMNT01_398213,0,16.11,11.0,2.2,0.9797958971132712,7.0,1.4,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.9797958971132712,8.0,1.6,0.8,0,2,1,0,0,0,1,2,0,2,1,0,0,1,1,1,0,1
LOLTMNT01_398213,1,16.11,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,9.0,1.8,0.4000000000000001,8.0,1.6,0.4898979485566356,8.0,1.6,0.8,0,0,0,1,0,2,1,2,0,3,2,0,0,1,2,0,0,0
LOLTMNT01_399193,0,16.11,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.39999999999999997,6.0,1.2,0.4,5.0,1.0,0.0,0,0,2,0,1,1,0,2,0,3,1,0,0,1,2,1,0,0
LOLTMNT01_399193,1,16.11,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,9.0,1.8,0.4,0,0,0,2,0,1,1,2,0,2,1,0,0,3,2,1,0,1
LOLTMNT01_399200,0,16.11,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,13.0,2.6,0.4898979485566356,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,0,1,1,0,0,1,0,2,0,1,1,1,0,2,2,1,1,0
LOLTMNT01_399200,1,16.11,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.4000000000000001,9.0,1.8,0.4,10.0,2.0,0.6324555320336759,2,0,1,0,0,1,0,3,0,2,1,0,0,1,2,0,1,1
LOLTMNT02_417498,0,16.1,13.0,2.6,0.4898979485566356,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,13.0,2.6,0.4898979485566356,5.0,1.0,0.0,0,3,0,1,0,1,0,3,1,2,1,1,0,0,1,1,0,1
LOLTMNT02_417498,1,16.1,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,0,0,1,0,1,0,0,3,1,2,1,0,0,1,2,1,0,0
LOLTMNT01_398297,0,16.11,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,9.0,1.8,0.7483314773547883,13.0,2.6,0.4898979485566356,7.0,1.4,0.8000000000000002,0,2,0,1,0,0,1,2,1,2,1,0,1,1,2,1,0,0
LOLTMNT01_398297,1,16.11,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,9.0,1.8,0.4000000000000001,9.0,1.8,0.4,7.0,1.4,1.019803902718557,0,1,0,1,0,1,1,2,0,2,1,0,0,2,1,0,0,1
LOLTMNT05_195659,1,16.1,12.0,2.4,0.8,6.0,1.2,0.4,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,1,1,0,0,3,1,0,1,0,4,1,0,0,3,0,0,0,1
LOLTMNT02_417503,0,16.1,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,7.0,1.4,0.8,0,0,2,0,0,1,0,2,0,2,1,0,0,2,2,0,1,0
LOLTMNT02_417503,1,16.1,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,6.0,1.2,0.4,0,1,1,0,0,1,0,2,0,2,1,1,0,1,2,1,1,1
LOLTMNT02_417504,0,16.1,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,0,1,0,0,0,2,1,2,0,2,2,1,1,2,1,0,0,1
LOLTMNT02_417504,1,16.1,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,5.0,1.0,0.0,1,1,0,0,0,1,0,2,0,2,1,0,0,2,2,2,0,0
LOLTMNT02_417505,0,16.1,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,6.0,1.2,0.9797958971132713,0,0,1,0,1,1,0,2,0,1,1,0,1,1,2,0,0,0
LOLTMNT02_417505,1,16.1,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,11.0,2.2,0.39999999999999997,6.0,1.2,0.4000000000000001,7.0,1.4,0.4898979485566356,0,0,0,2,1,1,1,1,0,4,1,0,0,2,2,1,0,1
LOLTMNT05_196612,0,16.1,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,9.0,1.8,0.9797958971132713,0,0,1,0,0,1,1,2,1,2,1,0,0,3,2,1,0,1
LOLTMNT05_196612,1,16.1,13.0,2.6,0.8000000000000002,7.0,1.4,0.4898979485566356,11.0,2.2,0.39999999999999997,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,2,1,0,0,1,0,2,0,1,2,0,0,1,1,0,1,0
LOLTMNT01_398312,0,16.11,13.0,2.6,0.4898979485566356,7.0,1.4,0.8,9.0,1.8,0.7483314773547883,9.0,1.8,0.9797958971132713,7.0,1.4,0.4898979485566356,0,2,0,2,0,0,1,2,0,2,1,0,0,1,1,1,0,1
